order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20250909-960534,2025-09-09T10:39:52.245498,REST-AUH-001,CUST-10465,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.61, ""subtotal"": 93.22}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.31, ""subtotal"": 96.62}]",189.84,cash,delivered,2025-09-09T10:39:52.245498
ORD-20250909-473514,2025-09-09T10:45:22.245498,REST-DXB-002,CUST-10228,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.43, ""subtotal"": 139.29}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 62.25, ""subtotal"": 186.75}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.91, ""subtotal"": 119.73}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.9, ""subtotal"": 101.8}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.38, ""subtotal"": 18.38}]",565.95,card,completed,2025-09-09T10:45:22.245498
ORD-20250909-459564,2025-09-09T11:28:09.245498,REST-DXB-002,CUST-10114,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.69, ""subtotal"": 56.07}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.7, ""subtotal"": 39.7}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.96, ""subtotal"": 23.92}]",119.69,card,delivered,2025-09-09T11:28:09.245498
ORD-20250909-267655,2025-09-09T12:09:50.245498,REST-SHJ-001,CUST-10316,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.19, ""subtotal"": 46.19}]",46.19,card,delivered,2025-09-09T12:09:50.245498
ORD-20250909-787362,2025-09-09T12:11:00.245498,REST-AUH-001,CUST-10218,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.06, ""subtotal"": 12.12}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 37.58, ""subtotal"": 75.16}]",87.28,cash,completed,2025-09-09T12:11:00.245498
ORD-20250909-113869,2025-09-09T12:12:41.245498,REST-DXB-001,CUST-10135,dine_in,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 37.71, ""subtotal"": 75.42}]",75.42,card,delivered,2025-09-09T12:12:41.245498
ORD-20250909-259817,2025-09-09T12:46:27.245498,REST-AUH-002,CUST-10431,delivery,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.51, ""subtotal"": 109.53}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.7, ""subtotal"": 31.4}]",140.93,cash,completed,2025-09-09T12:46:27.245498
ORD-20250909-431319,2025-09-09T12:59:20.245498,REST-AUH-002,CUST-10475,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.6, ""subtotal"": 17.2}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.42, ""subtotal"": 14.42}]",31.62,card,delivered,2025-09-09T12:59:20.245498
ORD-20250909-786396,2025-09-09T13:04:14.245498,REST-DXB-002,CUST-10393,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.15, ""subtotal"": 24.3}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.43, ""subtotal"": 142.29}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.8, ""subtotal"": 19.6}]",186.19,wallet,delivered,2025-09-09T13:04:14.245498
ORD-20250909-352781,2025-09-09T13:19:03.245498,REST-AUH-001,CUST-10428,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 37.83, ""subtotal"": 75.66}]",75.66,wallet,delivered,2025-09-09T13:19:03.245498
ORD-20250909-473990,2025-09-09T13:19:47.245498,REST-AUH-001,CUST-10036,dine_in,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 37.58, ""subtotal"": 112.74}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.54, ""subtotal"": 46.62}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.7, ""subtotal"": 18.7}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.35, ""subtotal"": 40.35}]",218.41,card,completed,2025-09-09T13:19:47.245498
ORD-20250909-832498,2025-09-09T13:31:03.245498,REST-AUH-002,CUST-10437,delivery,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 43.27, ""subtotal"": 86.54}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.42, ""subtotal"": 52.26}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.46, ""subtotal"": 18.46}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.7, ""subtotal"": 31.4}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.15, ""subtotal"": 40.15}]",228.81,cash,delivered,2025-09-09T13:31:03.245498
ORD-20250909-645111,2025-09-09T13:45:09.245498,REST-SHJ-001,CUST-10316,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.02, ""subtotal"": 39.02}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.7, ""subtotal"": 8.7}]",47.72,cash,delivered,2025-09-09T13:45:09.245498
ORD-20250909-981542,2025-09-09T13:47:21.245498,REST-SHJ-001,CUST-10279,delivery,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 66.2, ""subtotal"": 198.6}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.55, ""subtotal"": 41.1}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.56, ""subtotal"": 14.56}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.77, ""subtotal"": 140.31}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.04, ""subtotal"": 120.12}]",514.69,wallet,delivered,2025-09-09T13:47:21.245498
ORD-20250909-138948,2025-09-09T13:49:40.245498,REST-DXB-001,CUST-10192,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.21, ""subtotal"": 51.63}]",51.63,wallet,delivered,2025-09-09T13:49:40.245498
ORD-20250909-443746,2025-09-09T14:06:55.245498,REST-SHJ-001,CUST-10049,delivery,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.5, ""subtotal"": 18.5}]",18.5,card,completed,2025-09-09T14:06:55.245498
ORD-20250909-572344,2025-09-09T14:48:12.245498,REST-SHJ-001,CUST-10314,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.83, ""subtotal"": 149.49}]",149.49,wallet,completed,2025-09-09T14:48:12.245498
ORD-20250909-836776,2025-09-09T14:53:17.245498,REST-SHJ-001,CUST-10198,takeaway,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.55, ""subtotal"": 20.55}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.37, ""subtotal"": 25.11}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 40.04, ""subtotal"": 80.08}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 41.25, ""subtotal"": 41.25}]",166.99,card,completed,2025-09-09T14:53:17.245498
ORD-20250909-387376,2025-09-09T15:01:00.245498,REST-DXB-002,CUST-10345,delivery,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 14.98, ""subtotal"": 44.94}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 57.1, ""subtotal"": 114.2}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 62.25, ""subtotal"": 186.75}]",345.89,wallet,delivered,2025-09-09T15:01:00.245498
ORD-20250909-303548,2025-09-09T15:16:19.245498,REST-DXB-001,CUST-10184,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 35.73, ""subtotal"": 107.19}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.86, ""subtotal"": 56.58}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 49.42, ""subtotal"": 98.84}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.86, ""subtotal"": 17.72}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.7, ""subtotal"": 17.1}]",297.43,card,delivered,2025-09-09T15:16:19.245498
ORD-20250909-249415,2025-09-09T15:31:03.245498,REST-AUH-001,CUST-10160,dine_in,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.13, ""subtotal"": 34.26}]",34.26,card,completed,2025-09-09T15:31:03.245498
ORD-20250909-483863,2025-09-09T15:51:26.245498,REST-SHJ-001,CUST-10256,delivery,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.37, ""subtotal"": 16.74}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 66.2, ""subtotal"": 198.6}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.61, ""subtotal"": 103.22}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.24, ""subtotal"": 38.24}]",356.8,wallet,completed,2025-09-09T15:51:26.245498
ORD-20250909-417887,2025-09-09T16:26:41.245498,REST-DXB-001,CUST-10091,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.3, ""subtotal"": 34.6}]",34.6,wallet,completed,2025-09-09T16:26:41.245498
ORD-20250909-788193,2025-09-09T16:29:30.245498,REST-DXB-001,CUST-10005,dine_in,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.79, ""subtotal"": 49.79}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 14.75, ""subtotal"": 14.75}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 56.38, ""subtotal"": 56.38}]",120.92,cash,delivered,2025-09-09T16:29:30.245498
ORD-20250909-628365,2025-09-09T17:00:19.245498,REST-DXB-002,CUST-10497,dine_in,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.9, ""subtotal"": 152.7}]",152.7,wallet,completed,2025-09-09T17:00:19.245498
ORD-20250909-999527,2025-09-09T17:07:46.245498,REST-AUH-002,CUST-10355,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.53, ""subtotal"": 67.59}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.25, ""subtotal"": 6.25}]",73.84,cash,delivered,2025-09-09T17:07:46.245498
ORD-20250909-179123,2025-09-09T17:09:37.245498,REST-DXB-002,CUST-10388,takeaway,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.38, ""subtotal"": 55.14}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.81, ""subtotal"": 35.81}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.73, ""subtotal"": 17.19}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.26, ""subtotal"": 117.78}]",225.92,cash,completed,2025-09-09T17:09:37.245498
ORD-20250909-622344,2025-09-09T17:35:58.245498,REST-AUH-002,CUST-10391,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.96, ""subtotal"": 155.88}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 63.17, ""subtotal"": 63.17}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.02, ""subtotal"": 40.02}]",259.07,wallet,delivered,2025-09-09T17:35:58.245498
ORD-20250909-414333,2025-09-09T17:40:20.245498,REST-DXB-002,CUST-10057,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.7, ""subtotal"": 79.4}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.73, ""subtotal"": 11.46}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.91, ""subtotal"": 79.82}]",170.68,card,completed,2025-09-09T17:40:20.245498
ORD-20250909-427897,2025-09-09T18:26:40.245498,REST-DXB-002,CUST-10230,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.43, ""subtotal"": 92.86}]",92.86,cash,delivered,2025-09-09T18:26:40.245498
ORD-20250909-198365,2025-09-09T18:31:21.245498,REST-SHJ-001,CUST-10018,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.28, ""subtotal"": 150.84}]",150.84,cash,delivered,2025-09-09T18:31:21.245498
ORD-20250909-703107,2025-09-09T18:50:53.245498,REST-DXB-001,CUST-10112,delivery,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 37.71, ""subtotal"": 113.13}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.55, ""subtotal"": 19.1}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.49, ""subtotal"": 121.47}]",253.7,card,delivered,2025-09-09T18:50:53.245498
ORD-20250909-139410,2025-09-09T19:13:48.245498,REST-SHJ-001,CUST-10262,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.49, ""subtotal"": 44.98}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 40.04, ""subtotal"": 40.04}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.61, ""subtotal"": 154.83}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.55, ""subtotal"": 20.55}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.5, ""subtotal"": 18.5}]",278.9,cash,completed,2025-09-09T19:13:48.245498
ORD-20250909-836120,2025-09-09T19:39:33.245498,REST-SHJ-001,CUST-10381,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.28, ""subtotal"": 150.84}]",150.84,card,completed,2025-09-09T19:39:33.245498
ORD-20250909-452508,2025-09-09T19:51:38.245498,REST-SHJ-001,CUST-10263,delivery,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.27, ""subtotal"": 68.54}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.24, ""subtotal"": 114.72}]",183.26,cash,completed,2025-09-09T19:51:38.245498
ORD-20250909-756282,2025-09-09T19:55:39.245498,REST-SHJ-001,CUST-10144,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.04, ""subtotal"": 120.12}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.7, ""subtotal"": 8.7}]",128.82,card,delivered,2025-09-09T19:55:39.245498
ORD-20250909-290551,2025-09-09T20:17:46.245498,REST-AUH-002,CUST-10470,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.51, ""subtotal"": 36.51}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.12, ""subtotal"": 24.24}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.15, ""subtotal"": 80.3}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.46, ""subtotal"": 55.38}]",196.43,wallet,delivered,2025-09-09T20:17:46.245498
ORD-20250909-615621,2025-09-09T20:34:54.245498,REST-AUH-002,CUST-10392,takeaway,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.56, ""subtotal"": 85.12}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.42, ""subtotal"": 52.26}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.53, ""subtotal"": 67.59}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.75, ""subtotal"": 15.5}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.02, ""subtotal"": 80.04}]",300.51,cash,delivered,2025-09-09T20:34:54.245498
ORD-20250909-805431,2025-09-09T20:44:50.245498,REST-DXB-002,CUST-10303,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.43, ""subtotal"": 142.29}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 62.25, ""subtotal"": 62.25}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.91, ""subtotal"": 39.91}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 43.36, ""subtotal"": 86.72}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.38, ""subtotal"": 18.38}]",349.55,wallet,completed,2025-09-09T20:44:50.245498
ORD-20250909-109182,2025-09-09T20:52:55.245498,REST-AUH-002,CUST-10149,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.02, ""subtotal"": 80.04}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.42, ""subtotal"": 14.42}]",94.46,cash,completed,2025-09-09T20:52:55.245498
ORD-20250909-137712,2025-09-09T20:54:54.245498,REST-AUH-001,CUST-10292,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.16, ""subtotal"": 24.48}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.61, ""subtotal"": 93.22}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.91, ""subtotal"": 48.91}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.13, ""subtotal"": 51.39}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.33, ""subtotal"": 129.99}]",347.99,wallet,delivered,2025-09-09T20:54:54.245498
ORD-20250909-368888,2025-09-09T21:14:13.245498,REST-AUH-002,CUST-10209,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.0, ""subtotal"": 150.0}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 36.72, ""subtotal"": 36.72}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.2, ""subtotal"": 57.2}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.6, ""subtotal"": 8.6}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.25, ""subtotal"": 18.75}]",271.27,cash,delivered,2025-09-09T21:14:13.245498
ORD-20250909-583837,2025-09-09T21:24:42.245498,REST-AUH-002,CUST-10021,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 57.2, ""subtotal"": 114.4}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.96, ""subtotal"": 103.92}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.15, ""subtotal"": 120.45}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.98, ""subtotal"": 62.94}]",401.71,card,completed,2025-09-09T21:24:42.245498
ORD-20250909-632193,2025-09-09T21:25:29.245498,REST-DXB-001,CUST-10026,delivery,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.49, ""subtotal"": 80.98}]",80.98,card,delivered,2025-09-09T21:25:29.245498
ORD-20250909-175820,2025-09-09T21:42:28.245498,REST-DXB-002,CUST-10227,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.73, ""subtotal"": 17.19}]",17.19,wallet,delivered,2025-09-09T21:42:28.245498
